Date,Open,High,Low,Close,Adj Close,Volumn
3-Jun-19,2751.53,2763.07,2728.81,2744.45,2744.45,3952360000
4-Jun-19,2762.64,2804.49,2762.64,2803.27,2803.27,3814130000
5-Jun-19,2818.09,2827.28,2800.92,2826.15,2826.15,3570760000
6-Jun-19,2828.51,2852.1,2822.45,2843.49,2843.49,3445140000
7-Jun-19,2852.87,2884.97,2852.87,2873.34,2873.34,3244380000
10-Jun-19,2885.83,2904.77,2885.51,2886.73,2886.73,3209890000
11-Jun-19,2903.27,2910.61,2878.53,2885.72,2885.72,3551000000
12-Jun-19,2882.73,2888.57,2874.68,2879.84,2879.84,3039870000
13-Jun-19,2886.24,2895.24,2881.99,2891.64,2891.64,3100640000
14-Jun-19,2886.82,2894.45,2879.62,2886.98,2886.98,2992810000
17-Jun-19,2889.75,2897.27,2887.3,2889.67,2889.67,2828400000
18-Jun-19,2906.71,2930.79,2905.44,2917.75,2917.75,3441540000
19-Jun-19,2920.55,2931.74,2911.43,2926.46,2926.46,3300220000
20-Jun-19,2949.6,2958.06,2931.5,2954.18,2954.18,3943060000
21-Jun-19,2952.71,2964.15,2946.87,2950.46,2950.46,5003540000
24-Jun-19,2951.42,2954.92,2944.05,2945.35,2945.35,3136960000
25-Jun-19,2945.78,2946.52,2916.01,2917.38,2917.38,3579430000
26-Jun-19,2926.07,2932.59,2912.99,2913.78,2913.78,3511350000
27-Jun-19,2919.66,2929.3,2918.57,2924.92,2924.92,3162500000
28-Jun-19,2932.94,2943.98,2929.05,2941.76,2941.76,5422650000
1-Jul-19,2971.41,2977.93,2952.22,2964.33,2964.33,3524860000
2-Jul-19,2964.66,2973.21,2955.92,2973.01,2973.01,3224490000
3-Jul-19,2978.08,2995.84,2977.96,2995.82,2995.82,1963570000
5-Jul-19,2984.25,2994.03,2967.97,2990.41,2990.41,2434680000
8-Jul-19,2979.77,2980.76,2970.09,2975.95,2975.95,2922360000
9-Jul-19,2965.52,2981.9,2963.44,2979.63,2979.63,3033330000
10-Jul-19,2989.3,3002.98,2984.62,2993.07,2993.07,3157800000
11-Jul-19,2999.62,3002.33,2988.8,2999.91,2999.91,3155710000
12-Jul-19,3003.36,3013.92,3001.87,3013.77,3013.77,2984140000
15-Jul-19,3017.8,3017.8,3008.77,3014.3,3014.3,2876100000
16-Jul-19,3012.13,3015.02,3001.15,3004.04,3004.04,3297030000
17-Jul-19,3005.1,3005.26,2984.25,2984.42,2984.42,3185650000
18-Jul-19,2978.87,2998.28,2973.09,2995.11,2995.11,3369820000
19-Jul-19,3004.26,3006.02,2975.86,2976.61,2976.61,3285890000
22-Jul-19,2981.93,2990.71,2976.65,2985.03,2985.03,3016200000
23-Jul-19,2994.74,3005.9,2988.56,3005.47,3005.47,3333810000
24-Jul-19,2998.77,3019.59,2996.82,3019.56,3019.56,3433220000
25-Jul-19,3016.26,3016.31,2997.24,3003.67,3003.67,3657050000
26-Jul-19,3013.25,3027.98,3012.59,3025.86,3025.86,3260170000
29-Jul-19,3024.47,3025.61,3014.3,3020.97,3020.97,3224490000
30-Jul-19,3007.66,3017.19,3000.94,3013.18,3013.18,3632770000
31-Jul-19,3016.22,3017.4,2958.08,2980.38,2980.38,4626330000
1-Aug-19,2980.32,3013.59,2945.23,2953.56,2953.56,4793810000
2-Aug-19,2943.9,2945.5,2914.11,2932.05,2932.05,3882810000
5-Aug-19,2898.07,2898.07,2822.12,2844.74,2844.74,4542850000
6-Aug-19,2861.18,2884.4,2847.42,2881.77,2881.77,4156640000
7-Aug-19,2858.65,2892.17,2825.71,2883.98,2883.98,4512720000
8-Aug-19,2896.21,2938.72,2894.47,2938.09,2938.09,4118530000
9-Aug-19,2930.51,2935.75,2900.15,2918.65,2918.65,3356850000
12-Aug-19,2907.07,2907.58,2873.14,2882.7,2882.7,3328570000
13-Aug-19,2880.72,2943.31,2877.05,2926.32,2926.32,3857190000
14-Aug-19,2894.15,2894.15,2839.64,2840.6,2840.6,4325150000
15-Aug-19,2846.2,2856.67,2825.51,2847.6,2847.6,4041720000
16-Aug-19,2864.74,2893.63,2864.74,2888.68,2888.68,3524080000
19-Aug-19,2913.48,2931,2913.48,2923.65,2923.65,3221050000
20-Aug-19,2919.01,2923.63,2899.6,2900.51,2900.51,3067710000
21-Aug-19,2922.04,2928.73,2917.91,2924.43,2924.43,3016540000
22-Aug-19,2930.94,2939.08,2904.51,2922.95,2922.95,2893660000
23-Aug-19,2911.07,2927.01,2834.97,2847.11,2847.11,3942520000
26-Aug-19,2866.7,2879.27,2856,2878.38,2878.38,2859790000
27-Aug-19,2893.14,2898.79,2860.59,2869.16,2869.16,3537490000
28-Aug-19,2861.28,2890.03,2853.05,2887.94,2887.94,3102480000
29-Aug-19,2910.37,2930.5,2905.67,2924.58,2924.58,3177150000
30-Aug-19,2937.09,2940.43,2913.32,2926.46,2926.46,3009910000
3-Sep-19,2909.01,2914.39,2891.85,2906.27,2906.27,3427830000
4-Sep-19,2924.67,2938.84,2921.86,2937.78,2937.78,3167900000
5-Sep-19,2960.6,2985.86,2960.6,2976,2976,3902600000
6-Sep-19,2980.33,2985.03,2972.51,2978.71,2978.71,3209340000
9-Sep-19,2988.43,2989.43,2969.39,2978.43,2978.43,4031120000
10-Sep-19,2971.01,2979.39,2957.01,2979.39,2979.39,4393040000
11-Sep-19,2981.41,3000.93,2975.31,3000.93,3000.93,3934370000
12-Sep-19,3009.08,3020.74,3000.92,3009.57,3009.57,3796990000
13-Sep-19,3012.21,3017.33,3002.9,3007.39,3007.39,3557010000
16-Sep-19,2996.41,3002.19,2990.67,2997.96,2997.96,4285860000
17-Sep-19,2995.67,3006.21,2993.73,3005.7,3005.7,3673250000
18-Sep-19,3001.5,3007.83,2978.57,3006.73,3006.73,3458800000
19-Sep-19,3010.36,3021.99,3003.16,3006.79,3006.79,3265660000
20-Sep-19,3008.42,3016.37,2984.68,2992.07,2992.07,6103440000
23-Sep-19,2983.5,2999.15,2982.23,2991.78,2991.78,3187250000
24-Sep-19,3002.43,3007.98,2957.73,2966.6,2966.6,3872800000
25-Sep-19,2968.35,2989.82,2952.86,2984.87,2984.87,3331200000
26-Sep-19,2985.73,2987.28,2963.71,2977.62,2977.62,3084910000
27-Sep-19,2985.47,2987.31,2945.53,2961.79,2961.79,3246480000
30-Sep-19,2967.07,2983.85,2967.07,2976.74,2976.74,3249130000
1-Oct-19,2983.69,2992.53,2938.7,2940.25,2940.25,3560750000
2-Oct-19,2924.78,2924.78,2874.93,2887.61,2887.61,3914180000
3-Oct-19,2885.38,2911.13,2855.94,2910.63,2910.63,3515130000
4-Oct-19,2918.56,2953.74,2918.56,2952.01,2952.01,3005600000
7-Oct-19,2944.23,2959.75,2935.68,2938.79,2938.79,2959050000
8-Oct-19,2920.4,2925.47,2892.66,2893.06,2893.06,3370700000
9-Oct-19,2911.1,2929.32,2907.41,2919.4,2919.4,2735350000
10-Oct-19,2918.55,2948.46,2917.12,2938.13,2938.13,3234400000
11-Oct-19,2963.07,2993.28,2963.07,2970.27,2970.27,3581320000
14-Oct-19,2965.81,2972.84,2962.94,2966.15,2966.15,2559270000
15-Oct-19,2973.61,3003.28,2973.61,2995.68,2995.68,3345090000
16-Oct-19,2989.68,2997.54,2985.2,2989.69,2989.69,3230320000
17-Oct-19,3000.77,3008.29,2991.79,2997.95,2997.95,3103470000
18-Oct-19,2996.84,3000,2976.31,2986.2,2986.2,3268970000
21-Oct-19,2996.48,3007.33,2995.35,3006.72,3006.72,3271960000
22-Oct-19,3010.73,3014.57,2995.04,2995.99,2995.99,3527540000
23-Oct-19,2994.01,3004.78,2991.21,3004.52,3004.52,3413600000
24-Oct-19,3014.78,3016.07,3000.42,3010.29,3010.29,3696510000
25-Oct-19,3003.32,3027.39,3001.94,3022.55,3022.55,3379060000
28-Oct-19,3032.12,3044.08,3032.12,3039.42,3039.42,3524970000
29-Oct-19,3035.39,3047.87,3034.81,3036.89,3036.89,3594430000
30-Oct-19,3039.74,3050.1,3025.96,3046.77,3046.77,3779660000
31-Oct-19,3046.9,3046.9,3023.19,3037.56,3037.56,4149310000
1-Nov-19,3050.72,3066.95,3050.72,3066.91,3066.91,3956290000
4-Nov-19,3078.96,3085.2,3074.87,3078.27,3078.27,4178040000
5-Nov-19,3080.8,3083.95,3072.15,3074.62,3074.62,4490590000
6-Nov-19,3075.1,3078.34,3065.89,3076.78,3076.78,4465510000
7-Nov-19,3087.02,3097.77,3080.23,3085.18,3085.18,4151990000
8-Nov-19,3081.25,3093.09,3073.58,3093.08,3093.08,3508160000
11-Nov-19,3080.33,3088.33,3075.82,3087.01,3087.01,3041120000
12-Nov-19,3089.28,3102.61,3084.73,3091.84,3091.84,3495560000
13-Nov-19,3084.18,3098.06,3078.8,3094.04,3094.04,3513720000
14-Nov-19,3090.75,3098.2,3083.26,3096.63,3096.63,3282090000
15-Nov-19,3107.92,3120.46,3104.6,3120.46,3120.46,3359800000
18-Nov-19,3117.91,3124.17,3112.06,3122.03,3122.03,3440140000
19-Nov-19,3127.45,3127.64,3113.47,3120.18,3120.18,3613670000
20-Nov-19,3114.66,3118.97,3091.41,3108.46,3108.46,4041010000
21-Nov-19,3108.49,3110.11,3094.55,3103.54,3103.54,3744010000
22-Nov-19,3111.41,3112.87,3099.26,3110.29,3110.29,3235270000
25-Nov-19,3117.44,3133.83,3117.44,3133.64,3133.64,3514310000
26-Nov-19,3134.85,3142.69,3131,3140.52,3140.52,4600450000
27-Nov-19,3145.49,3154.26,3143.41,3153.63,3153.63,3035470000
29-Nov-19,3147.18,3150.3,3139.34,3140.98,3140.98,1743420000
2-Dec-19,3143.85,3144.31,3110.78,3113.87,3113.87,3285750000
3-Dec-19,3087.41,3094.97,3070.33,3093.2,3093.2,3671580000
4-Dec-19,3103.5,3119.38,3102.53,3112.76,3112.76,3702980000
5-Dec-19,3119.21,3119.45,3103.76,3117.43,3117.43,3360480000
6-Dec-19,3134.62,3150.6,3134.62,3145.91,3145.91,3483310000
9-Dec-19,3141.86,3148.87,3135.46,3135.96,3135.96,3400470000
10-Dec-19,3135.36,3142.12,3126.09,3132.52,3132.52,3346310000
11-Dec-19,3135.75,3143.98,3133.21,3141.63,3141.63,3257650000
12-Dec-19,3141.23,3176.28,3138.47,3168.57,3168.57,4003200000
13-Dec-19,3166.65,3182.68,3156.51,3168.8,3168.8,3757650000
16-Dec-19,3183.63,3197.71,3183.63,3191.45,3191.45,4070200000
17-Dec-19,3195.4,3198.22,3191.03,3192.52,3192.52,3842940000
18-Dec-19,3195.21,3198.48,3191.14,3191.14,3191.14,4029950000
19-Dec-19,3192.32,3205.48,3192.32,3205.37,3205.37,3784360000
20-Dec-19,3223.33,3225.65,3216.03,3221.22,3221.22,6457480000
23-Dec-19,3226.05,3227.78,3222.3,3224.01,3224.01,3064530000
24-Dec-19,3225.45,3226.43,3220.51,3223.38,3223.38,1296530000
26-Dec-19,3227.2,3240.08,3227.2,3239.91,3239.91,2164540000
27-Dec-19,3247.23,3247.93,3234.37,3240.02,3240.02,2429150000
30-Dec-19,3240.09,3240.92,3216.57,3221.29,3221.29,3021720000
31-Dec-19,3215.18,3231.72,3212.03,3230.78,3230.78,2894760000
2-Jan-20,3244.67,3258.14,3235.53,3257.85,3257.85,3459930000
3-Jan-20,3226.36,3246.15,3222.34,3234.85,3234.85,3484700000
6-Jan-20,3217.55,3246.84,3214.64,3246.28,3246.28,3702460000
7-Jan-20,3241.86,3244.91,3232.43,3237.18,3237.18,3435910000
8-Jan-20,3238.59,3267.07,3236.67,3253.05,3253.05,3726840000
9-Jan-20,3266.03,3275.58,3263.67,3274.7,3274.7,3641230000
10-Jan-20,3281.81,3282.99,3260.86,3265.35,3265.35,3214580000
13-Jan-20,3271.13,3288.13,3268.43,3288.13,3288.13,3459390000
14-Jan-20,3285.35,3294.25,3277.19,3283.15,3283.15,3687620000
15-Jan-20,3282.27,3298.66,3280.69,3289.29,3289.29,3721490000
16-Jan-20,3302.97,3317.11,3302.82,3316.81,3316.81,3540580000
17-Jan-20,3323.66,3329.88,3318.86,3329.62,3329.62,3726220000
21-Jan-20,3321.03,3329.79,3316.61,3320.79,3320.79,4104840000
22-Jan-20,3330.02,3337.77,3320.04,3321.75,3321.75,3623780000
23-Jan-20,3315.77,3326.88,3301.87,3325.54,3325.54,3766710000
24-Jan-20,3333.1,3333.18,3281.53,3295.47,3295.47,3708780000
27-Jan-20,3247.16,3258.85,3234.5,3243.63,3243.63,3831050000
28-Jan-20,3255.35,3285.78,3253.22,3276.24,3276.24,3531570000
29-Jan-20,3289.46,3293.47,3271.89,3273.4,3273.4,3600250000
30-Jan-20,3256.45,3285.91,3242.8,3283.66,3283.66,3790350000
31-Jan-20,3282.33,3282.33,3214.68,3225.52,3225.52,4529700000
3-Feb-20,3235.66,3268.44,3235.66,3248.92,3248.92,3760460000
4-Feb-20,3280.61,3306.92,3280.61,3297.59,3297.59,3996900000
5-Feb-20,3324.91,3337.58,3313.75,3334.69,3334.69,4121480000
6-Feb-20,3344.92,3347.96,3334.39,3345.78,3345.78,3887250000
7-Feb-20,3335.54,3341.42,3322.12,3327.71,3327.71,3733920000
10-Feb-20,3318.28,3352.26,3317.77,3352.09,3352.09,3462730000
11-Feb-20,3365.87,3375.63,3352.72,3357.75,3357.75,3762940000
12-Feb-20,3370.5,3381.47,3369.72,3379.45,3379.45,3930910000
13-Feb-20,3365.9,3385.09,3360.52,3373.94,3373.94,3500890000
14-Feb-20,3378.08,3380.69,3366.15,3380.16,3380.16,3419700000
18-Feb-20,3369.04,3375.01,3355.61,3370.29,3370.29,3750400000
19-Feb-20,3380.39,3393.52,3378.83,3386.15,3386.15,3614200000
20-Feb-20,3380.45,3389.15,3341.02,3373.23,3373.23,4019180000
21-Feb-20,3360.5,3360.76,3328.45,3337.75,3337.75,3908780000
24-Feb-20,3257.61,3259.81,3214.65,3225.89,3225.89,4851160000
25-Feb-20,3238.94,3246.99,3118.77,3128.21,3128.21,5596760000
26-Feb-20,3139.9,3182.51,3108.99,3116.39,3116.39,5484650000
27-Feb-20,3062.54,3097.07,2977.39,2978.76,2978.76,7064710000
28-Feb-20,2916.9,2959.72,2855.84,2954.22,2954.22,8569570000
2-Mar-20,2974.28,3090.96,2945.19,3090.23,3090.23,6381330000
3-Mar-20,3096.46,3136.72,2976.63,3003.37,3003.37,6376510000
4-Mar-20,3045.75,3130.97,3034.38,3130.12,3130.12,5073020000
5-Mar-20,3075.7,3083.04,2999.83,3023.94,3023.94,5579290000
6-Mar-20,2954.2,2985.93,2901.54,2972.37,2972.37,6555240000
9-Mar-20,2863.89,2863.89,2734.43,2746.56,2746.56,8441290000
10-Mar-20,2813.48,2882.59,2734,2882.23,2882.23,7642040000
11-Mar-20,2825.6,2825.6,2707.22,2741.38,2741.38,7431200000
12-Mar-20,2630.86,2660.95,2478.86,2480.64,2480.64,8850810000
13-Mar-20,2569.99,2711.33,2492.37,2711.02,2711.02,8299070000
16-Mar-20,2508.59,2562.98,2380.94,2386.13,2386.13,7805450000
17-Mar-20,2425.66,2553.93,2367.04,2529.19,2529.19,8370250000
18-Mar-20,2436.5,2453.57,2280.52,2398.1,2398.1,8799300000
19-Mar-20,2393.48,2466.97,2319.78,2409.39,2409.39,7956100000
20-Mar-20,2431.94,2453.01,2295.56,2304.92,2304.92,9053950000
23-Mar-20,2290.71,2300.73,2191.86,2237.4,2237.4,7411380000
24-Mar-20,2344.44,2449.71,2344.44,2447.33,2447.33,7563150000
25-Mar-20,2457.77,2571.42,2407.53,2475.56,2475.56,8300010000
26-Mar-20,2501.29,2637.01,2500.72,2630.07,2630.07,7766990000
27-Mar-20,2555.87,2615.91,2520.02,2541.47,2541.47,6201670000
30-Mar-20,2558.98,2631.8,2545.28,2626.65,2626.65,5751120000
31-Mar-20,2614.69,2641.39,2571.15,2584.59,2584.59,6576210000
1-Apr-20,2498.08,2522.75,2447.49,2470.5,2470.5,5964000000
2-Apr-20,2458.54,2533.22,2455.79,2526.9,2526.9,6464190000
3-Apr-20,2514.92,2538.18,2459.96,2488.65,2488.65,6096970000
6-Apr-20,2578.28,2676.85,2574.57,2663.68,2663.68,6403840000
7-Apr-20,2738.65,2756.89,2657.67,2659.41,2659.41,7050410000
8-Apr-20,2685,2760.75,2663.3,2749.98,2749.98,5875710000
9-Apr-20,2776.99,2818.57,2762.36,2789.82,2789.82,7899550000
13-Apr-20,2782.46,2782.46,2721.17,2761.63,2761.63,5319530000
14-Apr-20,2805.1,2851.85,2805.1,2846.06,2846.06,5615730000
15-Apr-20,2795.64,2801.88,2761.54,2783.36,2783.36,5208000000
16-Apr-20,2799.34,2806.51,2764.32,2799.55,2799.55,5228810000
17-Apr-20,2842.43,2879.22,2830.88,2874.56,2874.56,5804810000
20-Apr-20,2845.62,2868.98,2820.43,2823.16,2823.16,5228630000
21-Apr-20,2784.81,2785.54,2727.1,2736.56,2736.56,5121010000
22-Apr-20,2787.89,2815.1,2775.95,2799.31,2799.31,5084920000
23-Apr-20,2810.42,2844.9,2794.26,2797.8,2797.8,5773530000
24-Apr-20,2812.64,2842.71,2791.76,2836.74,2836.74,5382810000
27-Apr-20,2854.65,2887.72,2852.89,2878.48,2878.48,5203930000
28-Apr-20,2909.96,2921.15,2860.71,2863.39,2863.39,5691160000
29-Apr-20,2918.46,2954.86,2912.16,2939.51,2939.51,6645640000
30-Apr-20,2930.91,2930.91,2892.47,2912.43,2912.43,6544980000
1-May-20,2869.09,2869.09,2821.61,2830.71,2830.71,4759810000
4-May-20,2815.01,2844.24,2797.85,2842.74,2842.74,4735930000
5-May-20,2868.88,2898.23,2863.55,2868.44,2868.44,5140290000
6-May-20,2883.14,2891.11,2847.65,2848.42,2848.42,4892570000
7-May-20,2878.26,2901.92,2876.48,2881.19,2881.19,5178790000
8-May-20,2908.83,2932.16,2902.88,2929.8,2929.8,4876030000
11-May-20,2915.46,2944.25,2903.44,2930.19,2930.19,4819730000
12-May-20,2939.5,2945.82,2869.59,2870.12,2870.12,5119630000
13-May-20,2865.86,2874.14,2793.15,2820,2820,6151650000
14-May-20,2794.54,2852.8,2766.64,2852.5,2852.5,5651130000
15-May-20,2829.95,2865.01,2816.78,2863.7,2863.7,5507700000
18-May-20,2913.86,2968.09,2913.86,2953.91,2953.91,6373670000
19-May-20,2948.59,2964.21,2922.35,2922.94,2922.94,4984330000
20-May-20,2953.63,2980.29,2953.63,2971.61,2971.61,5005380000
21-May-20,2969.95,2978.5,2938.57,2948.51,2948.51,4976620000
22-May-20,2948.05,2956.76,2933.59,2955.45,2955.45,3970860000
26-May-20,3004.08,3021.72,2988.17,2991.77,2991.77,5848500000
27-May-20,3015.65,3036.25,2969.75,3036.13,3036.13,6398000000
28-May-20,3046.61,3068.67,3023.4,3029.73,3029.73,5447020000
29-May-20,3025.17,3049.17,2998.61,3044.31,3044.31,7297550000
1-Jun-20,3038.78,3062.18,3031.54,3055.73,3055.73,4684170000
2-Jun-20,3064.78,3081.07,3051.64,3080.82,3080.82,5197150000
3-Jun-20,3098.9,3130.94,3098.9,3122.87,3122.87,6005560000
4-Jun-20,3111.56,3128.91,3090.41,3112.35,3112.35,6451290000
5-Jun-20,3163.84,3211.72,3163.84,3193.93,3193.93,8639300000
8-Jun-20,3199.92,3233.13,3196,3232.39,3232.39,8498300000
9-Jun-20,3213.32,3222.71,3193.11,3207.18,3207.18,6410930000
10-Jun-20,3213.42,3223.27,3181.49,3190.14,3190.14,6598870000
11-Jun-20,3123.53,3123.53,2999.49,3002.1,3002.1,7037320000
12-Jun-20,3071.04,3088.42,2984.47,3041.31,3041.31,5845330000
15-Jun-20,2993.76,3079.76,2965.66,3066.59,3066.59,5757480000
16-Jun-20,3131,3153.45,3076.06,3124.74,3124.74,5845810000
17-Jun-20,3136.13,3141.16,3108.03,3113.49,3113.49,4560450000
18-Jun-20,3101.64,3120,3093.51,3115.34,3115.34,4448690000
19-Jun-20,3140.29,3155.53,3083.11,3097.74,3097.74,8346650000
22-Jun-20,3094.42,3120.92,3079.39,3117.86,3117.86,4686690000
23-Jun-20,3138.7,3154.9,3127.12,3131.29,3131.29,4711850000
24-Jun-20,3114.4,3115.01,3032.13,3050.33,3050.33,5597680000
25-Jun-20,3046.6,3086.25,3024.01,3083.76,3083.76,4847690000
26-Jun-20,3073.2,3073.73,3004.63,3009.05,3009.05,8107850000
29-Jun-20,3018.59,3053.89,2999.74,3053.24,3053.24,4473970000
30-Jun-20,3050.2,3111.51,3047.83,3100.29,3100.29,4705850000
1-Jul-20,3105.92,3128.44,3101.17,3115.86,3115.86,4449230000
2-Jul-20,3143.64,3165.81,3124.52,3130.01,3130.01,4197720000
6-Jul-20,3155.29,3182.59,3155.29,3179.72,3179.72,4759160000
7-Jul-20,3166.44,3184.15,3142.93,3145.32,3145.32,4571330000
8-Jul-20,3153.07,3171.8,3136.53,3169.94,3169.94,4937310000
9-Jul-20,3176.17,3179.78,3115.7,3152.05,3152.05,4843650000
10-Jul-20,3152.47,3186.82,3136.22,3185.04,3185.04,4524190000
13-Jul-20,3205.08,3235.32,3149.43,3155.22,3155.22,4902440000
14-Jul-20,3141.11,3200.95,3127.66,3197.52,3197.52,4507140000
15-Jul-20,3225.98,3238.28,3200.76,3226.56,3226.56,4686830000
16-Jul-20,3208.36,3220.39,3198.59,3215.57,3215.57,3972860000
17-Jul-20,3224.21,3233.52,3205.65,3224.73,3224.73,4012850000
20-Jul-20,3224.29,3258.61,3215.16,3251.84,3251.84,3979340000
21-Jul-20,3268.52,3277.29,3247.77,3257.3,3257.3,4556610000
22-Jul-20,3254.86,3279.32,3253.1,3276.02,3276.02,4267160000
23-Jul-20,3271.64,3279.99,3222.66,3235.66,3235.66,4296760000
24-Jul-20,3218.58,3227.26,3200.05,3215.63,3215.63,3689410000
27-Jul-20,3219.84,3241.43,3214.25,3239.41,3239.41,3970310000
28-Jul-20,3234.27,3243.72,3216.17,3218.44,3218.44,4053180000
29-Jul-20,3227.22,3264.74,3227.22,3258.44,3258.44,4478200000
30-Jul-20,3231.76,3250.92,3204.13,3246.22,3246.22,4264920000
31-Jul-20,3270.45,3272.17,3220.26,3271.12,3271.12,5007530000
3-Aug-20,3288.26,3302.73,3284.53,3294.61,3294.61,4438940000
4-Aug-20,3289.92,3306.84,3286.37,3306.51,3306.51,4414380000
5-Aug-20,3317.37,3330.77,3317.37,3327.77,3327.77,4535060000
6-Aug-20,3323.17,3351.03,3318.14,3349.16,3349.16,4278930000
7-Aug-20,3340.05,3352.54,3328.72,3351.28,3351.28,4110030000
10-Aug-20,3356.04,3363.29,3335.44,3360.47,3360.47,4327920000
11-Aug-20,3370.34,3381.01,3326.44,3333.69,3333.69,4880540000
12-Aug-20,3355.46,3387.89,3355.46,3380.35,3380.35,3772250000
13-Aug-20,3372.95,3387.24,3363.35,3373.43,3373.43,3438730000
14-Aug-20,3368.66,3378.51,3361.64,3372.85,3372.85,3200060000
17-Aug-20,3380.86,3387.59,3379.22,3381.99,3381.99,3460330000
18-Aug-20,3387.04,3395.06,3370.15,3389.78,3389.78,3669550000
19-Aug-20,3392.51,3399.54,3369.66,3374.85,3374.85,3679480000
20-Aug-20,3360.48,3390.8,3354.69,3385.51,3385.51,3431040000
21-Aug-20,3386.01,3399.96,3379.31,3397.16,3397.16,3505010000
24-Aug-20,3418.09,3432.09,3413.13,3431.28,3431.28,3743410000
25-Aug-20,3435.95,3444.21,3425.84,3443.62,3443.62,3627650000
26-Aug-20,3449.97,3481.07,3444.15,3478.73,3478.73,3780530000
27-Aug-20,3485.14,3501.38,3468.35,3484.55,3484.55,3955890000
28-Aug-20,3494.69,3509.23,3484.32,3508.01,3508.01,3868510000
31-Aug-20,3509.73,3514.77,3493.25,3500.31,3500.31,4348280000
1-Sep-20,3507.44,3528.03,3494.6,3526.65,3526.65,4101490000
2-Sep-20,3543.76,3588.11,3535.23,3580.84,3580.84,4295640000
3-Sep-20,3564.74,3564.85,3427.41,3455.06,3455.06,4911830000
4-Sep-20,3453.6,3479.15,3349.63,3426.96,3426.96,4438720000
8-Sep-20,3371.88,3379.97,3329.27,3331.84,3331.84,4694330000
9-Sep-20,3369.82,3424.77,3366.84,3398.96,3398.96,3932520000
10-Sep-20,3412.56,3425.55,3329.25,3339.19,3339.19,4208630000
11-Sep-20,3352.7,3368.95,3310.47,3340.97,3340.97,3710090000
14-Sep-20,3363.56,3402.93,3363.56,3383.54,3383.54,3839580000
15-Sep-20,3407.73,3419.48,3389.25,3401.2,3401.2,4057190000
16-Sep-20,3411.23,3428.92,3384.45,3385.49,3385.49,4718900000
17-Sep-20,3346.86,3375.17,3328.82,3357.01,3357.01,4379840000
18-Sep-20,3357.38,3362.27,3292.4,3319.47,3319.47,7076400000
21-Sep-20,3285.57,3285.57,3229.1,3281.06,3281.06,4836070000
22-Sep-20,3295.75,3320.31,3270.95,3315.57,3315.57,3974510000
23-Sep-20,3320.11,3323.35,3232.57,3236.92,3236.92,4378650000
24-Sep-20,3226.14,3278.7,3209.45,3246.59,3246.59,4601920000
25-Sep-20,3236.66,3306.88,3228.44,3298.46,3298.46,3803330000
28-Sep-20,3333.9,3360.74,3332.91,3351.6,3351.6,3950910000
29-Sep-20,3350.92,3357.92,3327.54,3335.47,3335.47,3661590000
30-Sep-20,3341.21,3393.56,3340.47,3363,3363,4738640000
1-Oct-20,3385.87,3397.18,3361.39,3380.8,3380.8,4076340000
2-Oct-20,3338.94,3369.1,3323.69,3348.42,3348.42,3975180000
5-Oct-20,3367.27,3409.57,3367.27,3408.6,3408.6,3692720000
6-Oct-20,3408.74,3431.56,3354.54,3360.97,3360.97,4453390000
7-Oct-20,3384.56,3426.26,3384.56,3419.44,3419.44,3814750000
8-Oct-20,3434.28,3447.28,3428.15,3446.83,3446.83,3867640000
9-Oct-20,3459.67,3482.34,3458.07,3477.14,3477.14,3944090000
12-Oct-20,3500.02,3549.85,3499.61,3534.22,3534.22,3435760000
13-Oct-20,3534.01,3534.01,3500.86,3511.93,3511.93,3611100000
14-Oct-20,3515.47,3527.94,3480.55,3488.67,3488.67,3858510000
15-Oct-20,3453.72,3489.08,3440.89,3483.34,3483.34,3724550000
16-Oct-20,3493.5,3515.76,3480.45,3483.81,3483.81,4688030000
19-Oct-20,3493.66,3502.42,3419.93,3426.92,3426.92,4091080000
20-Oct-20,3439.38,3476.93,3435.65,3443.12,3443.12,3917850000
21-Oct-20,3439.91,3464.86,3433.06,3435.56,3435.56,4103960000
22-Oct-20,3438.5,3460.53,3415.34,3453.49,3453.49,4172060000
23-Oct-20,3464.9,3466.46,3440.45,3465.39,3465.39,3651600000
26-Oct-20,3441.42,3441.42,3364.86,3400.97,3400.97,4002210000
27-Oct-20,3403.15,3409.51,3388.71,3390.68,3390.68,3962400000
28-Oct-20,3342.48,3342.48,3268.89,3271.03,3271.03,5139970000
29-Oct-20,3277.17,3341.05,3259.82,3310.11,3310.11,4911860000
30-Oct-20,3293.59,3304.93,3233.94,3269.96,3269.96,4843930000
2-Nov-20,3296.2,3330.14,3279.74,3310.24,3310.24,4314690000
3-Nov-20,3336.25,3389.49,3336.25,3369.16,3369.16,4241380000
4-Nov-20,3406.46,3486.25,3405.17,3443.44,3443.44,4790400000
5-Nov-20,3485.74,3529.05,3485.74,3510.45,3510.45,4858150000
6-Nov-20,3508.34,3521.58,3484.34,3509.44,3509.44,4842460000
9-Nov-20,3583.04,3645.99,3547.48,3550.5,3550.5,8570510000
10-Nov-20,3543.26,3557.22,3511.91,3545.53,3545.53,6037470000
11-Nov-20,3563.22,3581.16,3557,3572.66,3572.66,4635560000
12-Nov-20,3562.67,3569.02,3518.58,3537.01,3537.01,4909660000
13-Nov-20,3552.57,3593.66,3552.57,3585.15,3585.15,4719580000
